Product Id,Set,Edition,Condition,Buy Price,Buy Qty,Sell Qty
"3108135","Pokemon Oversized Cards","Ho-Oh - 11/12 - Oversized Promo","English Near Mint","7.80","2",""
"4213984","Pokemon Oversized Cards","Kabutops - 12/12 - Oversized Promo","English Near Mint","7.60","2",""
"3791096","Pokemon Oversized Cards","Keldeo-EX - 49/149 - Oversized Promo","English Near Mint","2.45","2",""
"3394508","Pokemon Oversized Cards","Metal Energy - 94/109 - (Winner) Oversized Promo","English Near Mint","10.50","1",""
"3238101","Pokemon Oversized Cards","Mewtwo - S4/S4 - Oversized Promo","English Near Mint","14.25","1",""
"3293168","Pokemon Oversized Cards","Mewtwo-EX - 54/99 - Oversized Promo","English Near Mint","5.70","5",""
"3394511","Pokemon Oversized Cards","Oran Berry - 85/109 - (Winner) Oversized Promo","English Near Mint","32.25","4",""
"3087991","Pokemon Oversized Cards","Palkia & Dialga Legend - Oversized Promo","English Near Mint","3.80","4",""
"3394512","Pokemon Oversized Cards","Palkia - DP27 - Oversized Promo","English Near Mint","2.50","1",""
"3238100","Pokemon Oversized Cards","Pikachu (Yellow Cheeks) - 58/102 - Oversized Promo","English Near Mint","3.85","3",""
"3394513","Pokemon Oversized Cards","Regigigas - DP40 - Oversized Promo","English Near Mint","4.95","4",""
"3394514","Pokemon Oversized Cards","Rocket's Mewtwo - 8 - (Winner) Oversized Promo","English Near Mint","2.90","1",""
"3394515","Pokemon Oversized Cards","Rocket's Sneasel - 5 - (Winner) Oversized Promo","English Near Mint","0.42","1",""
"3394501","Pokemon Oversized Cards","Scizor - 7/12 - Oversized Promo","English Near Mint","1.75","2",""
"3394516","Pokemon Oversized Cards","Shadow Lugia - Pokemon XD: Gale of Darkness Oversized Promo","English Near Mint","22.25","2",""
"3394502","Pokemon Oversized Cards","Suicune - 8/12 - Oversized Promo","English Near Mint","4.95","2",""
"3108136","Pokemon Oversized Cards","Venusaur - 4/12 - Oversized Promo","English Near Mint","5.80","2",""
"4153269","Pokemon Oversized Cards","Victini - 15/101 - Oversized Promo","English Near Mint","2.85","2",""
"3108144","Pokemon Oversized Cards","Zoroark and Legendary Pokemon Oversized Promo","English Near Mint","24.75","2",""
"3106514","Pokemon Oversized Cards","Zorua and Celebi - Black & White Mall Tour Oversized Promo","English Near Mint","10.25","1",""
"3224975","Pokemon Oversized Cards","_________'s Oshawott - 3D Oversized Black & White Promo Card","English Near Mint","0.70","1",""
"3224974","Pokemon Oversized Cards","_________'s Snivy - 3D Oversized Black & White Promo Card","English Near Mint","1.25","1",""
"3224973","Pokemon Oversized Cards","_________'s Tepig - 3D Oversized Black & White Promo Card","English Near Mint","2.35","3",""
"4160904","Pokemon Oversized Cards","Charizard - 4/102 - Oversized Promo","Near Mint English Pokemon Card","18.75","4",""
"4502988","Pokemon Oversized Cards","Grovlye - 004 - (Winner) Oversized Promo","Near Mint English Pokemon Card","1.80","1",""
"4502987","Pokemon Oversized Cards","Marshtomp - 011 - (Winner) Oversized Promo","Near Mint English Pokemon Card","1.55","3",""
"4502989","Pokemon Oversized Cards","Multi Energy - 93/100 - (Winner) Oversized Promo","Near Mint English Pokemon Card","4.35","1",""
"4160903","Pokemon Oversized Cards","Rocket's Scizor - 4 - (Winner) Oversized Promo","Near Mint English Pokemon Card","0.45","1",""
"3108140","Pokemon Oversized Cards","Tyranitar - 3/12 - Oversized Promo","Near Mint English Pokemon Card","4.50","2",""
"3065332","Pokemon Supplies","2010 Pokemon World Championships Playmat (Organized Play)","Near Mint","81.00","1",""
"3371313","Pokemon Supplies","2011 Pokemon World Championships Playmat","Near Mint","61.00","1",""
"4243251","Pokemon Supplies","Play! Pokemon Black & White: Dark Explorers Darkrai 2"" 3-Ring Binder ","Near Mint","9.80","2",""
"4243250","Pokemon Supplies","Play! Pokemon Logo 2” 3-Ring Binder","Near Mint","10.25","2",""
"3035175","Pokemon Supplies","Pokemon Blue Pokemon Center 2-Player Battlefield Cloth Playmat","Near Mint","36.00","2",""
"3005713","Pokemon Supplies","Pokemon Great Ball Playmat (Organized Play)","Near Mint","12.25","2",""
"3129509","Pokemon Supplies","Pokemon Pikachu Two-Player Battlefield Cloth Playmat","Near Mint","12.50","2",""
"3005716","Pokemon Supplies","Pokemon Pokeball Playmat (Organized Play)","Near Mint","42.00","1",""
"4125625","Pokemon Supplies","Pokemon Scrafty Regionals Playmat","Near Mint","9.10","2",""
"3005712","Pokemon Supplies","Pokemon Ultra Ball Playmat (Organized Play)","Near Mint","15.75","3",""
"4128340","Pokemon Supplies","Pokemon World Championships 2012 Playmat","Near Mint","48.75","2",""
"4316697","Pokemon Supplies","Pokemon World Championships 2013 Playmat (Pokemon)","Near Mint","34.00","2",""
"3710397","Pokemon Supplies","Pokemon Great Ball Inflatable Beach Ball","New","5.40","1",""
"3165828","Pokemon Supplies","Pokemon Pokeball Inflatable Beach Ball","New","3.50","2",""
"3710396","Pokemon Supplies","Pokemon Ultra Ball Inflatable Beach Ball","New","9.70","2",""
"3081172","Pokemon Supplies","Pokemon Organized Play Laptop Bag/Backpack","New Gaming Case","33.00","1",""
"4243248","Pokemon Supplies","Pokemon Play! Logo Hat","New Hat","3.05","2",""
"3035177","Pokemon Supplies","Pokemon Professor Program Tyranitar 4-Pocket Portfolio","New Portfolio","10.75","3",""
"4128341","Pokemon Supplies","Pokemon World Championships 2012 Double Deck Box","New Unused Deck Box","23.50","2",""
"4316696","Pokemon Supplies","Pokemon World Championships 2013 Double Deck Box","New Unused Deck Box","34.00","2",""
"4128343","Pokemon Supplies","Pokemon World Championships 2012 Hat","New or Unused","4.95","2",""
"4128342","Pokemon Supplies","Pokemon World Championships 2012 Luggage Tag","New or Unused","2.80","2",""
"4128344","Pokemon Supplies","Pokemon World Championships 2012 Spiral Notebook","New or Unused","3.15","4",""
"3035173","Pokemon Supplies","Arceus Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","9.40","4",""
"3385289","Pokemon Supplies","Darkrai Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","13.50","2",""
"3132323","Pokemon Supplies","Dusknoir Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","11.50","2",""
"3385296","Pokemon Supplies","Electivire Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","10.75","3",""
"3131604","Pokemon Supplies","Espeon & Umbreon Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","10.00","3",""
"3035174","Pokemon Supplies","Garchomp Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","9.70","3",""
"3385287","Pokemon Supplies","Leafeon & Glaceon Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","13.75","2",""
"3035171","Pokemon Supplies","Legendary Dogs Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","8.30","4",""
"3385297","Pokemon Supplies","Lucario Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","14.75","3",""
"3035170","Pokemon Supplies","Lugia & Ho-Oh Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","9.10","2",""
"4205410","Pokemon Supplies","Play! Pokemon Logo 60ct Standard Sized Sleeves","Pack of Sleeves","6.20","4",""
"3385293","Pokemon Supplies","Pokeball Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","13.00","4",""
"3060403","Pokemon Supplies","Regigigas Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","8.70","2",""
"3385295","Pokemon Supplies","Weavile Silhouette 60ct Standard Sized Sleeves (Pokemon Organized Play)","Pack of Sleeves","12.50","1",""
"4393521","Pokemon Playmats","Gold Pokemon Center 2-Player Battlefield Cloth Playmat","Near Mint","28.75","1",""
"3384098","Pokemon Playmats","Pokemon Blue 2-Player Battlefield Cloth Playmat","Near Mint","35.25","1",""
"3384097","Pokemon Playmats","Pokemon League Vinyl Playmat","Near Mint","36.25","1",""
"4153770","Pokemon Playmats","Pokemon Orange 2-Player Battlefield Cloth Playmat","Near Mint","20.00","1",""
"4393520","Pokemon Playmats","Pokemon Play! Xerneas & Yveltal Playmat","Near Mint","9.70","2",""
"3724579","Pokemon Organized Play","Play! Pokemon Playmat","Near Mint","11.25","4",""
"3221386","Ultra Pro Supplies","Pokemon Organized Play Darkrai 3-Ring Binder ","Near Mint","4.80","1",""
"3035180","Ultra Pro Supplies","Pokemon Organized Play Infernape 3-Ring Binder ","Near Mint","4.50","1",""
"3108307","Playmats","Pokemon Play! HGSS Ho-Oh & Lugia Playmat","Near Mint","26.25","2",""
"1791351","Ex Team Magma vs. Team Aqua","Absol  - 96/95 - Ultra-Rare","Near Mint English Pokemon Card","7.20","1",""
"1791344","Ex Team Magma vs. Team Aqua","Blaziken ex  - 89/95 - Ultra-Rare","Near Mint English Pokemon Card","16.50","6",""
"1791345","Ex Team Magma vs. Team Aqua","Cradily ex  - 90/95 - Ultra-Rare","Near Mint English Pokemon Card","3.90","4",""
"1791346","Ex Team Magma vs. Team Aqua","Entei ex  - 91/95 - Ultra-Rare","Near Mint English Pokemon Card","6.40","2",""
"1791352","Ex Team Magma vs. Team Aqua","Jirachi  - 97/95 - Ultra-Rare","Near Mint English Pokemon Card","3.85","6",""
"1791347","Ex Team Magma vs. Team Aqua","Raikou ex  - 92/95 - Ultra-Rare","Near Mint English Pokemon Card","12.25","2",""
"1791348","Ex Team Magma vs. Team Aqua","Sceptile ex  - 93/95 - Ultra-Rare","Near Mint English Pokemon Card","9.70","4",""
"1791350","Ex Team Magma vs. Team Aqua","Swampert ex  - 95/95 - Ultra-Rare","Near Mint English Pokemon Card","7.20","5",""
"1791438","Ex Team Magma vs. Team Aqua","Archie  - 71/95 - Uncommon","Near-Mint English Pokemon Card","0.21","1",""
"1791406","Ex Team Magma vs. Team Aqua","Bulbasaur  - 39/95 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1791408","Ex Team Magma vs. Team Aqua","Jigglypuff  - 41/95 - Common","Near-Mint English Pokemon Card","0.09","2",""
"1791440","Ex Team Magma vs. Team Aqua","Maxie  - 73/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791409","Ex Team Magma vs. Team Aqua","Meowth  - 42/95 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1791410","Ex Team Magma vs. Team Aqua","Pikachu  - 43/95 - Common","Near-Mint English Pokemon Card","0.11","4",""
"1791380","Ex Team Magma vs. Team Aqua","Raichu  - 13/95 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"1791413","Ex Team Magma vs. Team Aqua","Squirtle  - 46/95 - Common","Near-Mint English Pokemon Card","0.06","4",""
"1791443","Ex Team Magma vs. Team Aqua","Team Aqua Belt  - 76/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791414","Ex Team Magma vs. Team Aqua","Team Aqua's Cacturne  - 1/95 - Holo Rare","Near-Mint English Pokemon Card","0.65","1",""
"1791416","Ex Team Magma vs. Team Aqua","Team Aqua's Carvanha  - 25/95 - Uncommon","Near-Mint English Pokemon Card","0.07","1",""
"1791415","Ex Team Magma vs. Team Aqua","Team Aqua's Carvanha  - 47/95 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1791418","Ex Team Magma vs. Team Aqua","Team Aqua's Corphish  - 51/95 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1791369","Ex Team Magma vs. Team Aqua","Team Aqua's Crawdaunt  - 2/95 - Holo Rare","Near-Mint English Pokemon Card","0.16","1",""
"1791370","Ex Team Magma vs. Team Aqua","Team Aqua's Electrike  - 27/95 - Uncommon","Near-Mint English Pokemon Card","0.11","4",""
"1791395","Ex Team Magma vs. Team Aqua","Team Aqua's Kyogre  - 3/95 - Holo Rare","Near-Mint English Pokemon Card","7.30","5",""
"1791371","Ex Team Magma vs. Team Aqua","Team Aqua's Manectric  - 29/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791382","Ex Team Magma vs. Team Aqua","Team Aqua's Manectric  - 4/95 - Holo Rare","Near-Mint English Pokemon Card","1.10","3",""
"1791397","Ex Team Magma vs. Team Aqua","Team Aqua's Mightyena  - 15/95 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"1791372","Ex Team Magma vs. Team Aqua","Team Aqua's Sharpedo  - 18/95 - Rare","Near-Mint English Pokemon Card","0.08","3",""
"1791423","Ex Team Magma vs. Team Aqua","Team Aqua's Sharpedo  - 5/95 - Holo Rare","Near-Mint English Pokemon Card","0.48","1",""
"1791446","Ex Team Magma vs. Team Aqua","Team Aqua's Walrein  - 6/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"1791448","Ex Team Magma vs. Team Aqua","Team Magma Belt  - 81/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791425","Ex Team Magma vs. Team Aqua","Team Magma Technical Machine 01  - 84/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791437","Ex Team Magma vs. Team Aqua","Team Magma's Baltoy  - 32/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791376","Ex Team Magma vs. Team Aqua","Team Magma's Claydol  - 8/95 - Holo Rare","Near-Mint English Pokemon Card","1.15","8",""
"1791377","Ex Team Magma vs. Team Aqua","Team Magma's Groudon  - 9/95 - Holo Rare","Near-Mint English Pokemon Card","0.90","3",""
"1791401","Ex Team Magma vs. Team Aqua","Team Magma's Houndoom  - 10/95 - Holo Rare","Near-Mint English Pokemon Card","2.15","1",""
"1791430","Ex Team Magma vs. Team Aqua","Team Magma's Houndour  - 63/95 - Common","Near-Mint English Pokemon Card","0.06","1",""
"1791403","Ex Team Magma vs. Team Aqua","Team Magma's Lairon  - 20/95 - Rare","Near-Mint English Pokemon Card","0.15","2",""
"1791404","Ex Team Magma vs. Team Aqua","Team Magma's Mightyena  - 21/95 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"1791431","Ex Team Magma vs. Team Aqua","Team Magma's Mightyena  - 37/95 - Uncommon","Near-Mint English Pokemon Card","0.06","2",""
"1791379","Ex Team Magma vs. Team Aqua","Team Magma's Rhyhorn  - 38/95 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1791390","Ex Team Magma vs. Team Aqua","Team Magma's Torkoal  - 12/95 - Holo Rare","Near-Mint English Pokemon Card","1.85","4",""
"2486315","Ex Team Magma vs. Team Aqua","Bulbasaur  - 39/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.25","6",""
"2486317","Ex Team Magma vs. Team Aqua","Double Rainbow Energy - 88/95 - Rare","Reverse Foil Near-Mint English Pokemon Card","1.45","1",""
"2486319","Ex Team Magma vs. Team Aqua","Jigglypuff  - 41/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.13","1",""
"2486320","Ex Team Magma vs. Team Aqua","Magma Energy  - 87/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.75","1",""
"2486322","Ex Team Magma vs. Team Aqua","Meowth  - 42/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.12","4",""
"2486323","Ex Team Magma vs. Team Aqua","Pikachu  - 43/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.25","4",""
"2486324","Ex Team Magma vs. Team Aqua","Psyduck  - 44/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.17","1",""
"2486325","Ex Team Magma vs. Team Aqua","Raichu  - 13/95 - Rare","Reverse Foil Near-Mint English Pokemon Card","3.55","4",""
"2486326","Ex Team Magma vs. Team Aqua","Slowpoke  - 45/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.15","3",""
"2100004","Ex Team Magma vs. Team Aqua","Squirtle  - 46/95 - Common","Reverse Foil Near-Mint English Pokemon Card","2.05","3",""
"2486327","Ex Team Magma vs. Team Aqua","Strength Charm - 74/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.16","2",""
"2486328","Ex Team Magma vs. Team Aqua","Team Aqua Ball  - 75/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2486329","Ex Team Magma vs. Team Aqua","Team Aqua Belt  - 76/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2486330","Ex Team Magma vs. Team Aqua","Team Aqua Conspirator  - 77/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2486333","Ex Team Magma vs. Team Aqua","Team Aqua Hideout  - 78/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.21","2",""
"2486344","Ex Team Magma vs. Team Aqua","Team Aqua Schemer  - 69/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.12","4",""
"2100045","Ex Team Magma vs. Team Aqua","Team Aqua Technical Machine 01  - 79/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2100100","Ex Team Magma vs. Team Aqua","Team Aqua's Cacnea  - 24/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2100140","Ex Team Magma vs. Team Aqua","Team Aqua's Cacturne  - 1/95 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","2",""
"2100150","Ex Team Magma vs. Team Aqua","Team Aqua's Carvanha  - 25/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.24","2",""
"2486346","Ex Team Magma vs. Team Aqua","Team Aqua's Chinchou  - 49/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2100070","Ex Team Magma vs. Team Aqua","Team Aqua's Corphish  - 26/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2100048","Ex Team Magma vs. Team Aqua","Team Aqua's Crawdaunt  - 2/95 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.31","4",""
"2486335","Ex Team Magma vs. Team Aqua","Team Aqua's Electrike  - 27/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2486352","Ex Team Magma vs. Team Aqua","Team Aqua's Electrike  - 52/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2486353","Ex Team Magma vs. Team Aqua","Team Aqua's Electrike  - 53/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.17","3",""
"2100125","Ex Team Magma vs. Team Aqua","Team Aqua's Lanturn  - 28/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2486348","Ex Team Magma vs. Team Aqua","Team Aqua's Mightyena  - 15/95 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.17","1",""
"2486355","Ex Team Magma vs. Team Aqua","Team Aqua's Poochyena  - 54/95 - Common","Reverse Foil Near-Mint English Pokemon Card","0.14","1",""
